,EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryGroup,StayGroup,ExperienceGroup,SalaryHike
444,445,34,1.0,2,511,2,3,2,1,4,0,32,1,2,7,4,2,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Senior Employee,723.48
445,446,59,0.0,2,326,2,3,3,1,3,0,48,2,2,7,4,2,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,Retirement Age,Low Salary,Medium Stay,Senior Employee,879.07
446,447,36,0.0,2,928,2,1,2,1,2,1,56,3,2,7,4,1,6201,2823,1,1,14,3,4,1,18,1,2,18,14,4,11,Middle Age,Low Salary,Long Stay,Senior Employee,868.1400000000001
447,448,37,0.0,1,663,1,11,3,4,2,1,47,3,3,5,4,0,12185,10056,1,1,14,3,3,3,10,1,3,10,8,0,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,1705.9
448,449,31,0.0,2,1079,2,16,4,2,1,1,70,3,3,7,3,1,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,Early worker age,Medium Salary,Short Stay,Senior Employee,1060.93
449,450,28,0.0,2,1117,1,8,2,1,4,0,66,3,1,6,4,2,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,695.1
450,451,49,0.0,2,1245,1,18,4,1,4,1,58,2,5,5,3,0,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9,Pre-retirement Age,High Salary,Long Stay,Senior Employee,3315.34
451,452,34,0.0,2,254,1,1,2,1,2,1,83,2,1,6,4,1,3622,22794,1,1,13,3,4,1,6,3,3,6,5,1,3,Early worker age,Low Salary,Medium Stay,Senior Employee,470.86
452,453,36,1.0,0,894,1,1,4,3,4,0,33,2,2,4,3,1,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,Middle Age,Low Salary,Short Stay,Mid-level Employee,656.1
453,454,53,1.0,2,1395,1,24,4,3,2,1,48,4,3,0,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,1050.75
454,455,48,1.0,1,708,2,7,2,3,4,0,95,3,1,8,3,1,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,292.05
455,456,35,1.0,2,1204,2,4,3,5,4,1,86,3,3,7,1,2,9582,10333,0,1,22,4,1,0,9,2,3,8,7,4,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,2108.04
456,457,27,0.0,1,994,2,8,3,1,4,1,37,3,3,7,3,2,8726,2975,1,0,15,3,4,0,9,0,3,9,8,1,7,Early worker age,Medium Salary,Medium Stay,Senior Employee,1308.8999999999999
457,458,48,0.0,2,1355,1,4,4,1,3,1,78,2,3,0,3,2,10999,22245,7,0,14,3,2,0,27,3,3,15,11,4,8,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1539.8600000000001
458,459,41,0.0,2,933,1,9,4,1,3,1,94,3,1,2,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,Middle Age,Low Salary,Short Stay,Senior Employee,469.97999999999996
459,460,36,0.0,1,469,1,3,3,5,3,1,46,3,1,6,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,Middle Age,Low Salary,Long Stay,Senior Employee,443.03999999999996
460,461,40,0.0,0,1151,1,9,5,1,4,1,63,2,2,0,4,1,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,Middle Age,Low Salary,Short Stay,Mid-level Employee,682.6400000000001
461,462,49,1.0,2,464,1,16,3,3,4,0,74,3,1,2,1,0,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,413.92
462,463,31,0.0,2,746,1,8,4,1,3,0,61,3,2,4,4,2,4424,20682,1,0,23,4,4,0,11,2,3,11,7,1,8,Early worker age,Low Salary,Long Stay,Senior Employee,1017.5200000000001
463,464,20,1.0,2,1362,1,10,1,3,4,1,32,3,1,6,3,2,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,Young Age,Low Salary,Short Stay,Fresh Graduate,110.99
464,465,37,1.0,2,370,1,10,4,3,4,1,58,3,2,4,1,2,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,Middle Age,Low Salary,Medium Stay,Senior Employee,631.9499999999999
465,466,36,1.0,2,318,1,9,3,3,4,1,79,2,1,6,3,1,3388,21777,0,1,17,3,1,1,2,0,2,1,0,0,0,Middle Age,Low Salary,Short Stay,Junior Employee,575.96
466,467,40,1.0,2,369,1,8,2,1,2,0,92,3,2,4,1,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,1042.56
467,468,35,0.0,1,944,2,1,3,2,3,0,92,3,3,7,3,2,8789,9096,1,0,14,3,1,0,10,3,4,10,7,0,8,Middle Age,Medium Salary,Medium Stay,Senior Employee,1230.46
468,469,24,0.0,2,1206,1,17,1,3,4,0,41,2,2,4,3,0,4377,24117,1,0,15,3,2,2,5,6,3,4,2,3,2,Young Age,Low Salary,Short Stay,Mid-level Employee,656.55
469,470,23,0.0,2,373,1,1,2,1,4,1,47,3,1,6,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,Young Age,Low Salary,Short Stay,Fresh Graduate,269.06
470,471,28,0.0,2,1476,1,16,2,3,2,1,68,4,2,0,1,2,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,1075.59
471,472,60,0.0,2,1179,2,16,4,2,1,1,84,3,2,7,1,2,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,Retirement Age,Low Salary,Short Stay,Senior Employee,756.7
472,473,47,0.0,1,1379,1,16,4,3,3,1,64,4,2,4,3,0,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7,Pre-retirement Age,Low Salary,Long Stay,Senior Employee,962.73
473,474,41,0.0,2,427,0,10,4,0,2,1,73,2,5,3,4,0,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,Middle Age,High Salary,Long Stay,Senior Employee,2871.15
474,475,24,0.0,2,477,1,24,3,3,4,1,49,3,1,2,2,2,3597,6409,8,0,22,4,4,0,6,2,3,4,3,1,2,Young Age,Low Salary,Short Stay,Senior Employee,791.34
475,476,29,0.0,2,1086,1,7,1,3,1,0,62,2,1,2,4,0,2532,6054,6,0,14,3,3,3,8,5,3,4,3,0,3,Early worker age,Low Salary,Short Stay,Senior Employee,354.48
476,477,37,1.0,1,504,1,10,3,3,1,1,61,3,3,4,3,0,10048,22573,6,0,11,3,2,2,17,5,3,1,0,0,0,Middle Age,Medium Salary,Short Stay,Senior Employee,1105.28
477,478,35,1.0,2,737,2,10,3,3,4,1,55,2,3,7,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,Middle Age,Medium Salary,Long Stay,Senior Employee,1752.0200000000002
478,479,29,1.0,2,468,1,28,4,3,4,0,73,2,1,6,1,2,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4,Early worker age,Low Salary,Short Stay,Mid-level Employee,529.9000000000001
479,480,55,0.0,1,135,1,18,4,3,3,1,62,3,2,0,2,1,6385,12992,3,1,14,3,4,2,17,3,3,8,7,6,7,Retirement Age,Low Salary,Medium Stay,Senior Employee,893.9000000000001
480,481,30,0.0,2,852,1,1,1,1,4,1,55,2,2,2,4,1,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,Early worker age,Low Salary,Medium Stay,Senior Employee,615.12
481,482,42,0.0,2,1128,1,13,3,3,2,1,95,4,2,0,1,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,996.8399999999999
482,483,29,1.0,2,441,1,8,1,4,3,0,39,1,2,0,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,Early worker age,Medium Salary,Medium Stay,Senior Employee,1262.95
483,484,26,0.0,2,703,2,28,2,2,1,1,66,3,2,7,2,1,6272,7428,1,0,20,4,4,2,6,5,4,5,3,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,1254.4
484,485,29,1.0,2,318,1,8,4,4,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7,Early worker age,Low Salary,Medium Stay,Senior Employee,233.09
485,486,25,1.0,2,688,1,3,3,3,1,1,91,3,1,2,1,1,4031,9396,5,0,13,3,3,1,6,5,3,2,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,524.03
486,487,38,0.0,2,1495,1,4,2,3,4,0,87,3,1,2,3,1,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,628.14
487,488,37,0.0,2,1107,1,14,3,1,4,0,95,3,1,2,1,0,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,Middle Age,Low Salary,Long Stay,Senior Employee,364.08
488,489,36,0.0,2,1278,0,8,3,1,1,1,77,2,1,1,1,1,2342,8635,0,0,21,4,3,0,6,3,3,5,4,0,3,Middle Age,Low Salary,Short Stay,Senior Employee,491.82
489,490,41,1.0,0,906,1,5,2,1,1,1,95,2,1,6,1,0,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,Middle Age,Low Salary,Short Stay,Mid-level Employee,358.19
490,491,36,0.0,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,Middle Age,Medium Salary,Short Stay,Senior Employee,1484.48
491,492,38,0.0,2,1333,1,1,3,5,4,0,80,3,3,5,1,1,13582,16292,1,0,13,3,2,1,15,3,3,15,12,5,11,Middle Age,Medium Salary,Long Stay,Senior Employee,1765.66
492,493,49,1.0,2,465,1,6,1,1,3,0,41,2,4,0,3,1,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,2653.54
493,494,38,0.0,2,362,1,1,1,1,3,0,43,3,1,6,1,2,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,445.23
494,495,51,0.0,2,1318,2,26,4,2,1,0,66,3,4,3,3,1,16307,5594,2,0,14,3,3,1,29,2,2,20,6,4,17,Pre-retirement Age,High Salary,Long Stay,Senior Employee,2282.98
495,496,37,0.0,2,1319,1,6,3,3,3,1,51,4,2,6,1,0,5974,17001,4,1,13,3,1,2,13,2,3,7,7,6,7,Middle Age,Low Salary,Medium Stay,Senior Employee,776.62
496,497,20,1.0,1,871,1,6,3,1,4,0,66,2,1,2,4,2,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,Young Age,Low Salary,Short Stay,Fresh Graduate,526.68
497,498,45,0.0,2,974,1,1,4,3,4,0,91,3,1,2,4,0,2270,11005,3,0,14,3,4,2,8,2,3,5,3,0,2,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,317.8
498,499,24,1.0,2,984,1,17,2,1,4,0,97,3,1,2,2,1,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,287.3
499,500,52,0.0,2,956,1,6,2,5,4,1,78,3,2,6,1,0,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9,Pre-retirement Age,Low Salary,Medium Stay,Senior Employee,669.24
500,501,49,0.0,2,1261,1,7,3,4,2,1,31,2,3,0,3,2,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,2631.6
501,502,23,1.0,2,1320,1,8,1,3,4,1,93,2,1,2,3,2,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,Young Age,Low Salary,Short Stay,Mid-level Employee,438.79
502,503,34,0.0,0,1375,2,10,3,1,4,1,87,3,2,7,3,0,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,Early worker age,Low Salary,Long Stay,Senior Employee,560.1400000000001
503,504,28,0.0,2,1423,1,1,3,1,1,1,72,2,1,6,3,0,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,218.82000000000002
504,505,19,1.0,2,528,2,22,1,2,4,1,50,3,1,8,3,2,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,Young Age,Low Salary,Short Stay,Fresh Graduate,318.25
505,506,46,1.0,2,734,1,2,4,3,3,1,46,3,5,5,4,0,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,Pre-retirement Age,High Salary,Short Stay,Senior Employee,3285.76
506,507,24,0.0,0,673,1,11,2,4,1,0,96,4,2,4,3,0,4011,8232,0,0,18,3,4,1,5,5,2,4,2,1,3,Young Age,Low Salary,Short Stay,Mid-level Employee,721.98
507,508,22,0.0,2,604,1,6,1,3,1,1,69,3,1,6,3,1,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2,Young Age,Low Salary,Short Stay,Junior Employee,554.6
508,509,43,1.0,2,244,0,2,3,1,2,1,97,3,1,1,4,2,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,Middle Age,Low Salary,Medium Stay,Senior Employee,460.07
509,510,42,0.0,1,570,1,8,3,1,2,1,66,3,5,3,4,0,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,Middle Age,High Salary,Long Stay,Senior Employee,2395.9
510,511,33,0.0,1,1392,1,3,4,1,4,0,56,3,1,6,3,1,2909,23159,1,1,11,3,3,0,8,3,3,8,7,3,0,Early worker age,Low Salary,Medium Stay,Senior Employee,319.99
511,512,37,0.0,2,1115,1,1,4,1,1,1,51,2,2,4,3,0,5993,2689,1,0,18,3,3,1,7,2,4,7,5,0,7,Middle Age,Low Salary,Medium Stay,Senior Employee,1078.74
512,513,39,0.0,1,1218,1,1,1,1,2,1,52,3,5,3,3,0,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6,Middle Age,High Salary,Long Stay,Senior Employee,2687.5800000000004
513,514,36,0.0,1,607,2,7,3,2,1,0,83,4,2,7,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,Middle Age,Low Salary,Long Stay,Senior Employee,742.24
514,515,50,0.0,2,1046,1,10,3,5,4,1,100,2,3,0,4,2,10496,2755,6,0,15,3,4,0,20,2,3,4,3,1,3,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,1574.3999999999999
515,516,33,0.0,2,213,1,7,3,3,3,1,49,3,3,5,3,1,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,Early worker age,Medium Salary,Long Stay,Senior Employee,1286.01
516,517,43,0.0,1,1001,1,9,5,3,4,1,72,3,2,2,3,0,5679,19627,3,1,13,3,2,1,10,3,3,8,7,4,7,Middle Age,Low Salary,Medium Stay,Senior Employee,738.27
517,518,31,1.0,1,561,1,3,3,1,4,0,33,3,1,6,3,2,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,Early worker age,Low Salary,Medium Stay,Senior Employee,490.08
518,519,30,0.0,2,1275,1,28,2,3,4,0,64,3,2,6,4,1,5775,11934,1,0,13,3,4,2,11,2,3,10,8,1,9,Early worker age,Low Salary,Medium Stay,Senior Employee,750.75
519,520,35,1.0,1,880,2,12,4,4,4,1,36,3,2,7,4,2,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,Middle Age,Low Salary,Long Stay,Senior Employee,1099.44
520,521,36,1.0,2,1218,2,9,4,1,3,1,82,2,1,8,1,2,3407,6986,7,0,23,4,2,0,10,4,3,5,3,0,3,Middle Age,Low Salary,Short Stay,Senior Employee,783.61
521,522,53,1.0,2,607,1,2,5,5,3,0,78,2,3,4,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1627.04
522,523,54,1.0,2,157,1,10,3,3,3,0,77,3,2,4,1,2,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,843.6
523,524,40,1.0,2,676,1,9,4,1,4,1,86,3,1,2,1,2,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,Middle Age,Low Salary,Short Stay,Senior Employee,282.52000000000004
524,525,27,0.0,2,1055,1,2,4,1,1,0,47,3,2,4,4,1,4227,4658,0,0,18,3,2,1,4,2,3,3,2,2,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,760.86
525,526,42,0.0,2,469,1,2,2,3,4,1,35,3,4,3,1,1,17665,14399,0,0,17,3,4,1,23,3,3,22,6,13,7,Middle Age,High Salary,Long Stay,Senior Employee,3003.05
526,527,36,1.0,2,660,1,15,3,4,1,1,81,3,2,2,3,0,4834,7858,7,0,14,3,2,1,9,3,2,1,0,0,0,Middle Age,Low Salary,Short Stay,Senior Employee,676.7600000000001
527,528,29,0.0,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,Early worker age,Low Salary,Medium Stay,Senior Employee,728.53
528,529,37,0.0,2,482,1,3,3,4,3,1,36,3,3,4,3,1,9434,9606,1,0,15,3,3,1,10,2,3,10,7,7,8,Middle Age,Medium Salary,Medium Stay,Senior Employee,1415.1
529,530,32,0.0,2,1259,1,2,4,1,4,1,95,3,1,2,2,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Fresh Graduate,167.16
530,531,40,0.0,2,1416,1,2,2,3,1,1,49,3,5,5,3,0,19436,5949,0,0,19,3,4,1,22,5,3,21,7,3,9,Middle Age,High Salary,Long Stay,Senior Employee,3692.84
531,532,58,1.0,2,286,1,2,4,1,4,1,31,3,5,5,2,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,Retirement Age,High Salary,Long Stay,Senior Employee,2309.52
532,533,38,1.0,1,594,1,2,2,3,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,Middle Age,Low Salary,Medium Stay,Senior Employee,345.52000000000004
533,534,40,0.0,2,1308,1,14,3,3,3,1,44,2,5,5,3,2,19626,17544,1,0,14,3,1,0,21,2,4,20,7,4,9,Middle Age,High Salary,Long Stay,Senior Employee,2747.6400000000003
534,535,38,1.0,2,397,1,2,2,3,4,0,54,2,3,4,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,Middle Age,Medium Salary,Short Stay,Senior Employee,1473.64
535,536,30,0.0,2,1339,2,5,3,1,2,0,41,3,3,7,4,1,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,Early worker age,Medium Salary,Medium Stay,Senior Employee,1130.28
536,537,33,1.0,2,118,2,16,3,2,1,0,69,3,2,7,1,2,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,798.6
537,538,35,1.0,2,819,1,18,5,1,2,1,48,4,2,6,1,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,Middle Age,Low Salary,Long Stay,Senior Employee,572.88
538,539,31,0.0,0,979,1,1,4,3,3,1,90,1,2,4,3,1,4345,4381,0,0,12,3,4,1,6,2,3,5,4,1,4,Early worker age,Low Salary,Short Stay,Senior Employee,521.4
539,540,30,0.0,0,879,1,9,2,3,3,0,72,3,2,4,3,2,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,Early worker age,Low Salary,Medium Stay,Senior Employee,845.1
540,541,32,0.0,2,964,2,1,2,1,1,1,34,1,2,7,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,1010.25
541,542,41,0.0,2,548,1,9,4,1,3,1,94,3,1,2,1,0,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,Middle Age,Low Salary,Short Stay,Mid-level Employee,457.8
542,543,59,0.0,2,1324,1,3,3,3,3,0,81,4,1,2,1,1,2670,9964,4,1,20,4,1,3,12,3,2,1,0,0,0,Retirement Age,Low Salary,Short Stay,Senior Employee,534.0
543,544,49,1.0,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,Pre-retirement Age,Low Salary,Short Stay,Senior Employee,856.8000000000001
544,545,33,1.0,2,516,1,8,5,1,4,1,69,3,2,0,3,2,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,1085.96
545,546,28,0.0,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,Early worker age,Low Salary,Short Stay,Mid-level Employee,519.64
546,547,36,0.0,2,325,1,10,4,5,4,0,63,3,3,0,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,Middle Age,Low Salary,Medium Stay,Senior Employee,851.28
547,548,50,1.0,2,410,2,28,3,2,4,1,39,2,3,7,1,0,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,1411.02
548,549,28,1.0,2,103,1,24,3,1,3,1,50,2,1,2,3,2,2028,12947,5,1,14,3,2,0,6,4,3,4,2,0,3,Early worker age,Low Salary,Short Stay,Senior Employee,283.92
549,550,26,1.0,1,575,1,3,1,5,3,1,73,3,1,6,1,2,3102,6582,0,0,22,4,3,0,7,2,3,6,4,0,4,Early worker age,Low Salary,Medium Stay,Senior Employee,682.44
550,551,31,0.0,0,1188,2,20,2,2,4,0,45,3,2,7,3,1,6932,24406,1,0,13,3,4,1,9,2,2,9,8,0,0,Early worker age,Low Salary,Medium Stay,Senior Employee,901.1600000000001
551,552,40,0.0,0,1094,2,28,3,4,3,1,58,1,3,7,1,0,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,Middle Age,Medium Salary,Short Stay,Senior Employee,1639.8
552,553,27,0.0,2,1134,1,16,4,5,3,0,37,3,1,2,2,1,2811,12086,9,0,14,3,2,1,4,2,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,393.54
553,554,50,0.0,1,1115,1,1,3,1,1,0,73,3,5,5,2,1,18172,9755,3,1,19,3,1,0,28,1,2,8,3,0,7,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,3452.68
554,555,32,1.0,2,977,1,2,3,3,4,1,45,3,2,6,2,0,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,Early worker age,Low Salary,Medium Stay,Senior Employee,711.1
555,556,33,1.0,2,1277,1,15,1,3,2,1,56,3,3,3,3,1,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7,Early worker age,Medium Salary,Medium Stay,Senior Employee,1633.2
556,557,46,0.0,1,1034,1,18,1,3,1,0,86,3,3,0,3,1,10527,8984,5,0,11,3,4,0,28,3,2,2,2,1,2,Pre-retirement Age,Medium Salary,Short Stay,Senior Employee,1157.97
557,558,33,1.0,2,1017,1,25,3,3,1,1,55,2,1,6,2,2,2313,2993,4,1,20,4,2,0,5,0,3,2,2,2,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,462.6
558,559,37,0.0,2,397,1,7,4,3,1,1,30,3,3,5,3,2,13664,25258,4,0,13,3,1,0,16,3,4,5,2,0,2,Middle Age,Medium Salary,Short Stay,Senior Employee,1776.3200000000002
559,560,23,1.0,2,977,1,10,3,5,4,1,45,4,1,6,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,Young Age,Low Salary,Short Stay,Mid-level Employee,331.68
560,561,26,0.0,2,775,2,29,2,3,1,1,45,3,2,7,3,0,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0,Early worker age,Low Salary,Short Stay,Senior Employee,516.72
561,562,25,1.0,2,977,1,2,1,4,4,1,57,3,1,2,3,0,3977,7298,6,1,19,3,3,1,7,2,2,2,2,0,2,Early worker age,Low Salary,Short Stay,Senior Employee,755.63
562,563,50,0.0,2,854,2,1,4,3,4,0,68,3,5,3,4,0,19517,24118,3,0,11,3,3,1,32,3,2,7,0,0,6,Pre-retirement Age,High Salary,Medium Stay,Senior Employee,2146.87
563,564,38,1.0,2,1245,2,14,3,1,3,1,80,3,2,7,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,Middle Age,Medium Salary,Medium Stay,Senior Employee,1091.64
564,565,58,1.0,2,601,1,7,4,3,3,0,53,2,3,4,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,Retirement Age,Medium Salary,Medium Stay,Senior Employee,1401.1200000000001
565,566,31,0.0,2,329,1,1,2,1,4,1,98,2,1,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,266.15999999999997
566,567,26,0.0,1,921,1,1,1,3,1,0,66,2,1,6,3,0,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,Early worker age,Low Salary,Short Stay,Mid-level Employee,260.91
567,568,30,1.0,1,464,1,4,3,5,3,1,40,3,1,6,4,2,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,Early worker age,Low Salary,Short Stay,Junior Employee,525.5500000000001
568,569,56,1.0,2,310,1,7,2,5,4,1,72,3,1,2,3,1,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,Retirement Age,Low Salary,Medium Stay,Senior Employee,257.29
569,570,33,0.0,1,430,2,7,3,3,4,1,54,3,2,7,1,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,Early worker age,Low Salary,Short Stay,Mid-level Employee,612.22
570,571,46,1.0,2,261,1,21,2,3,4,0,66,3,2,0,2,1,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,Pre-retirement Age,Medium Salary,Medium Stay,Senior Employee,1963.72
571,572,59,0.0,2,1089,2,1,2,5,2,1,66,3,3,3,4,1,11904,11038,3,1,14,3,3,1,14,1,1,6,4,0,4,Retirement Age,Medium Salary,Medium Stay,Senior Employee,1666.5600000000002
572,573,45,0.0,2,1385,1,20,2,3,3,1,79,3,4,0,4,1,13496,7501,0,1,14,3,2,0,21,2,3,20,7,4,10,Pre-retirement Age,Medium Salary,Long Stay,Senior Employee,1889.4400000000003
573,574,29,1.0,1,574,1,20,1,3,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,Early worker age,Low Salary,Long Stay,Senior Employee,495.56
574,575,32,1.0,2,801,2,1,4,2,3,0,48,3,3,7,4,1,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,Early worker age,Medium Salary,Long Stay,Senior Employee,1980.18
575,576,58,0.0,2,1272,1,5,3,5,3,0,37,2,3,0,2,0,10552,9255,2,1,13,3,4,1,24,3,3,6,0,0,4,Retirement Age,Medium Salary,Medium Stay,Senior Employee,1371.76
576,577,28,0.0,2,440,1,21,3,3,3,1,42,3,1,6,4,1,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,Early worker age,Low Salary,Short Stay,Mid-level Employee,298.43
577,578,30,0.0,2,852,2,10,3,2,3,1,72,2,2,7,3,1,6578,2706,1,0,18,3,1,1,10,3,3,10,3,1,4,Early worker age,Low Salary,Medium Stay,Senior Employee,1184.04
